2,3,4,5,6,7,8,9,10
id.ac,0.05045437812805176,0.027276992797851562,0.02952122688293457,0.028458118438720703,0.02106451988220215,0.02158641815185547,0.023665189743041992,0.047457218170166016,0.026190757751464844
ru.ac,0.04999351501464844,0.05539846420288086,0.03603672981262207,0.0384063720703125,0.03609943389892578,0.03947949409484863,0.03857874870300293,0.03798055648803711,0.051667213439941406
ut.ac,0.026433944702148438,0.025000572204589844,0.022341251373291016,0.02263927459716797,0.02255702018737793,0.026719331741333008,0.010894298553466797,0.00841832160949707,0.009341716766357422
acs.ac,0.010341882705688477,0.008468151092529297,0.0086212158203125,0.009302854537963867,0.009154081344604492,0.00886082649230957,0.008613824844360352,0.009260177612304688,0.010475635528564453
kcu.ac,0.009333372116088867,0.008643865585327148,0.009047269821166992,0.010342597961425781,0.010210275650024414,0.009256362915039062,0.009103059768676758,0.011452198028564453,0.009264707565307617
