2,3,4,5,6,7,8,9,10
id.ac,0.04195046424865723,0.035538673400878906,0.03600287437438965,0.03529834747314453,0.036319732666015625,0.038697242736816406,0.03682088851928711,0.03865242004394531,0.03557872772216797
ru.ac,0.03704690933227539,0.03563547134399414,0.036224365234375,0.03543233871459961,0.03604769706726074,0.040866851806640625,0.038446903228759766,0.03783106803894043,0.036727190017700195
ut.ac,0.035529375076293945,0.03912711143493652,0.03912615776062012,0.03990006446838379,0.03808927536010742,0.042995452880859375,0.03649187088012695,0.03674650192260742,0.03896188735961914
acs.ac,0.037104129791259766,0.04053807258605957,0.03881382942199707,0.03455352783203125,0.049077749252319336,0.04032135009765625,0.034986257553100586,0.037654876708984375,0.03793144226074219
kcu.ac,0.034354448318481445,0.03389596939086914,0.03639054298400879,0.03750109672546387,0.039077043533325195,0.03991365432739258,0.03523373603820801,0.03482484817504883,0.03347325325012207
