2,3,4,5,6,7,8,9,10
id.ac,0.05088019371032715,0.05105757713317871,0.05445432662963867,0.05845928192138672,0.06535816192626953,0.0678408145904541,0.07269597053527832,0.0793452262878418,0.08330297470092773
ru.ac,0.04305577278137207,0.04769754409790039,0.05284309387207031,0.05868339538574219,0.06556177139282227,0.06766748428344727,0.07260966300964355,0.07735562324523926,0.08346939086914062
ut.ac,0.04284787178039551,0.04927420616149902,0.05309748649597168,0.05809354782104492,0.06252789497375488,0.07036018371582031,0.07592511177062988,0.07860183715820312,0.08411407470703125
acs.ac,0.05013561248779297,0.047045230865478516,0.05261826515197754,0.059160470962524414,0.06261205673217773,0.06685662269592285,0.07281899452209473,0.07762575149536133,0.08278870582580566
kcu.ac,0.043424129486083984,0.04777240753173828,0.05167984962463379,0.05862712860107422,0.06440329551696777,0.06778073310852051,0.0718538761138916,0.07713675498962402,0.08209848403930664
